"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"74",2017-11-07 23:43:36,811511,811511,811647,0.05999951,0.265,11808.62190857,9181.43946001,248707.65638698
"75",2017-11-07 23:43:37,811647,811403,811699,0.78,0.6,11819.57890955,9191.09546075,248708.63638698
"76",2017-11-07 23:43:39,811103,811401,811403,0.32,0.1231,11812.17160758,9174.68365994,248714.62318698
"77",2017-11-07 23:43:40,811103,811103,811402,5.59775718,6.98362,11816.62860832,9178.73102585,248714.62318698
"78",2017-11-07 23:43:41,811103,811401,811402,0.5,6.98362,11814.80860808,9175.89102585,248710.54318698
"79",2017-11-07 23:43:42,811103,811103,811402,4.93775718,6.88362,11827.58261003,9176.72792659,248711.78318698
"80",2017-11-07 23:43:45,811103,811103,811200,3.89775718,0.15,11855.72960929,9174.36865029,248718.48798612
"81",2017-11-07 23:43:46,811103,811104,811200,0.32,0.15,11856.04960929,9174.36865029,248718.48798612
"82",2017-11-07 23:43:47,811105,811105,811401,1,0.6,11856.30960929,9170.55994412,248719.30426783
"83",2017-11-07 23:43:48,811105,811104,811400,0.12,0.37882086,11818.50960832,9175.54116474,248715.20126783
"84",2017-11-07 23:43:50,811000,810997,810999,0.05,0.03,11812.85785237,9183.57628646,248725.44935149
"85",2017-11-07 23:43:53,811345,811345,811433,0.06505718,0.4,11864.79380911,9116.45292873,248726.98579431
"86",2017-11-07 23:43:54,811000,810997,811000,0.025,8.92574307,11960.75035242,9119.5104723,248725.62465117
"87",2017-11-07 23:43:55,811000,810917,811000,0.012,8.62574307,11991.79575316,9102.10070883,248724.35538117
"88",2017-11-07 23:43:57,811000,810868,810994,8.422,0.37882086,11974.67045141,9105.38600836,248726.66428125
"89",2017-11-07 23:43:58,811000,810869,810994,1.3366,0.37882086,11975.06405141,9089.64000836,248724.66428125
"90",2017-11-07 23:43:59,811000,810870,810994,0.59,0.37882086,11977.93405141,9081.89900726,248723.94228125
"91",2017-11-07 23:44:00,810869,810869,811000,0.6,7.87834299,11975.33165185,9084.49538788,248717.64228125
"92",2017-11-07 23:44:01,810868,810868,810999,7.922,1.65242086,11972.15365234,9078.56160874,248711.17488125
"93",2017-11-07 23:44:02,810999,810871,810999,0.9128,0.37882086,11968.69045087,9066.288008,248711.05288125
"94",2017-11-07 23:44:03,811000,810880,810935,2,0.017,11971.65045136,9069.49138885,248709.54768029
"95",2017-11-07 23:44:04,811000,810880,810935,2,0.017,11971.42045286,9054.69138885,248706.0937934
"96",2017-11-07 23:44:05,811000,810900,810935,1,0.017,11971.02045262,9055.02138786,248706.05275533
"97",2017-11-07 23:44:06,811000,810900,811000,1,2.83754444,11970.10765262,9055.9485881,248706.04625484
"98",2017-11-07 23:44:07,810900,810900,810999,0.98,0.6,11958.68765188,9056.24846929,248703.56625484
"99",2017-11-07 23:44:08,810900,810901,810999,0.4433,0.6,11959.43195218,9056.67846929,248701.70261331
"100",2017-11-07 23:44:09,811000,810901,811000,7,2.99514444,11963.9886512,9053.43606929,248701.95701888
"101",2017-11-07 23:44:10,811970,811000,811970,1.30485556,2.70200075,11991.89350847,9051.92292799,248711.26816332
"102",2017-11-07 23:44:11,812009,811850,811969,8.64349987,2.4000005,12011.39420833,9049.98812635,248714.17656332
"103",2017-11-07 23:44:12,811895,811895,811969,0.295,4.86000075,12029.27138711,9051.8481271,248714.86938332
